Country,Year,SP.POP.TOTL,SH.TBS.INCD,SH.IMM.MEAS,SE.XPD.TOTL.GD.ZS,SH.DYN.AIDS.ZS,SP.DYN.LE00.IN,SH.IMM.IDPT,SH.XPD.CHEX.GD.ZS,SN.ITK.DEFC.ZS,NY.GDP.PCAP.CD
Barbados,2001,265377.0,2.6,93.0,6.05536985397339,0.8,74.247,84.0,5.52529192,6.4,11510.04043304431
Barbados,2002,266455.0,2.2,91.0,5.88062000274658,0.8,74.366,87.0,5.86123419,6.2,11658.629036797958
Barbados,2003,267499.0,3.8,90.0,6.24569988250732,0.8,74.472,89.0,6.68377304,6.7,11998.175694114745
Barbados,2004,268505.0,8.1,98.0,6.02428007125854,0.9,74.727,93.0,7.31510305,6.2,12828.438948995363
Barbados,2005,269477.0,4.1,93.0,5.66965007781982,0.9,74.89,92.0,6.76892185,6.1,14173.751377668596
Barbados,2007,271444.0,6.8,75.0,5.22038984298706,1.0,75.342,93.0,6.05583191,5.3,17219.0486803908
Barbados,2008,272635.0,1.3,94.0,4.92259979248047,1.0,75.447,85.0,6.47676373,4.9,17550.66334109707
Barbados,2009,273791.0,0.84,94.0,5.11617994308472,1.0,75.678,93.0,7.1486845,4.5,16310.460533764806
Barbados,2010,274711.0,2.5,85.0,6.0543999671936,1.1,75.712,86.0,6.77398682,4.3,16489.7958217909
Barbados,2012,276197.0,1.7,90.0,5.26274013519287,1.1,76.099,87.0,7.77819967,4.4,16691.332635763603
Barbados,2013,276865.0,1.7,87.0,5.14899015426636,1.0,76.275,91.0,7.49560881,4.4,16893.60627020389
Barbados,2014,277493.0,2.1,95.0,6.14349985122681,1.0,76.476,94.0,6.99789667,4.4,16924.190339936504
Barbados,2015,278083.0,0.0,96.0,5.3829197883606,1.0,76.65,97.0,6.7748456,4.3,16990.219466849827
Barbados,2016,278649.0,1.2,92.0,4.70732021331787,1.0,76.815,97.0,6.68155098,4.4,17343.725439531452
Barbados,2017,279187.0,0.0,92.0,4.36638021469116,1.0,76.936,90.0,6.62216997,4.3,17843.1979282703
Barbados,2018,279688.0,0.41,85.0,5.42886018753052,0.9,77.067,95.0,6.56259155,4.1,18224.89059237436
Barbados,2019,280180.0,0.0,92.0,3.20398998260498,0.9,77.257,90.0,6.29990387,3.7,19002.96238132629
Botswana,2005,1892807.0,728.0,93.0,10.6785898208618,24.6,52.61,96.0,5.02535105,22.6,5240.316159067996
Botswana,2007,1966977.0,641.0,95.0,8.85149002075195,24.0,55.732,96.0,5.33311653,22.2,5372.340731743536
Botswana,2009,2048997.0,557.0,96.0,9.63292026519775,23.5,58.279,96.0,6.5250082,21.9,4938.278893066259
Botswana,2015,2305171.0,356.0,97.0,7.80650997161865,21.7,63.818,95.0,5.72629929,19.6,5869.732942920431
Botswana,2016,2352416.0,326.0,97.0,7.97483015060425,21.3,65.464,95.0,5.56052208,20.1,6411.527159253902
Botswana,2017,2401840.0,300.0,97.0,7.29974985122681,20.9,66.753,95.0,6.13453388,21.3,6705.351862043546
Botswana,2018,2451409.0,275.0,97.0,6.72131013870239,20.4,65.422,95.0,5.96867228,21.5,6947.800812176373
Botswana,2019,2499702.0,253.0,97.0,6.91437005996704,19.8,65.464,95.0,6.04836559,22.1,6679.167673814582
Central African Republic,2002,3930648.0,540.0,42.0,1.5195699930191,7.2,45.409,44.0,4.22761345,40.1,253.41068028804435
Central African Republic,2003,4026841.0,540.0,49.0,1.53980004787445,6.9,45.76,47.0,4.39720249,40.6,283.6753608486016
Central African Republic,2004,4115138.0,540.0,55.0,1.6245299577713,6.5,46.038,51.0,4.30442286,40.5,309.19026154974574
Central African Republic,2005,4208834.0,540.0,62.0,1.65222001075745,6.2,46.433,54.0,4.36732149,39.6,317.8776556289942
Central African Republic,2006,4294352.0,540.0,61.0,1.41506004333496,5.9,46.851,51.0,4.44105434,37.7,340.4145333894369
Central African Republic,2007,4375569.0,540.0,59.0,1.31332004070282,5.6,47.426,48.0,4.7185154,35.7,388.47778628887556
Central African Republic,2008,4467233.0,540.0,58.0,1.29000997543335,5.4,48.016,45.0,4.08699083,33.3,446.2288113803061
Central African Republic,2009,4564540.0,540.0,56.0,1.25458002090454,5.1,48.648,42.0,4.81901073,31.9,452.92225861996377
Central African Republic,2010,4660067.0,540.0,53.0,1.11760997772217,4.9,49.255,45.0,3.8270402,30.3,459.77694652255644
Central African Republic,2011,4732022.0,540.0,49.0,1.10792005062103,4.7,49.948,47.0,3.87377,29.6,515.2095319148384
Central African Republic,2012,4773306.0,540.0,48.0,1.98035001754761,4.5,50.686,47.0,3.94020414,33.0,525.8675431773203
Central African Republic,2013,4802428.0,540.0,25.0,2.63821005821228,4.2,50.902,23.0,4.95162487,40.2,352.226871986924
Central African Republic,2014,4798734.0,540.0,47.0,2.22014999389648,4.0,50.566,45.0,4.91660213,47.9,394.8569569660356
Central African Republic,2015,4819333.0,540.0,46.0,1.91023004055023,3.8,52.793,43.0,5.0343523,49.9,351.8797535791863
Central African Republic,2016,4904177.0,540.0,45.0,1.7540899515152,3.6,53.46,42.0,5.44400311,48.6,372.1354655125031
Central African Republic,2017,4996741.0,540.0,41.0,1.75364995002747,3.4,53.721,42.0,6.6654377,46.1,414.740286565386
Central African Republic,2018,5094780.0,540.0,41.0,1.56587994098663,3.2,54.369,42.0,10.99530983,46.8,435.9322636450279
Central African Republic,2019,5209324.0,540.0,41.0,1.76871001720428,3.1,55.025,42.0,7.75300884,49.2,426.40876258122626
Switzerland,2001,7229854.0,8.7,82.0,4.81137990951538,0.2,80.18048780487806,93.0,9.43919373,2.5,39638.79110618639
Switzerland,2002,7284753.0,9.4,82.0,5.16421985626221,0.2,80.38536585365854,93.0,9.85215092,2.5,42458.73846791871
Switzerland,2003,7339001.0,9.0,82.0,5.36935997009277,0.2,80.53658536585368,93.0,10.10937595,2.5,49335.7456291067
Switzerland,2004,7389625.0,8.6,82.0,5.29307985305786,0.2,81.0878048780488,93.0,10.1849556,2.5,54659.45714882332
Switzerland,2005,7437115.0,8.0,87.0,5.05740022659302,0.2,81.23658536585367,94.0,10.004179,2.5,56242.89336456386
Switzerland,2006,7483934.0,7.3,87.0,4.81757020950317,0.2,81.49024390243903,94.0,9.53341675,2.5,59011.03245920162
Switzerland,2007,7551117.0,6.4,87.0,4.55798006057739,0.2,81.74146341463415,94.0,9.36357594,2.5,64989.15532560305
Switzerland,2008,7647675.0,7.0,92.0,4.73192977905273,0.2,81.99268292682927,95.0,9.48092747,2.5,74175.19278985547
Switzerland,2009,7743831.0,7.5,92.0,4.89041996002197,0.2,82.0439024390244,95.0,10.06906986,2.5,71568.31238856722
Switzerland,2010,7824909.0,7.5,92.0,4.76562976837158,0.2,82.24634146341465,95.0,9.94159698,2.5,76531.37294076907
Switzerland,2011,7912398.0,7.6,93.0,4.815269947052,0.2,82.69512195121952,96.0,10.0191288,2.5,90476.7589651577
Switzerland,2012,7996861.0,6.0,93.0,4.85834980010986,0.2,82.69756097560976,96.0,10.24875641,2.5,85836.2076767359
Switzerland,2013,8089346.0,6.6,93.0,4.8690299987793,0.2,82.79756097560977,96.0,10.46214485,2.5,87304.33058135571
Switzerland,2014,8188649.0,5.9,94.0,4.87779998779297,0.2,83.19756097560976,96.0,10.61642265,2.5,88724.99094026383
Switzerland,2015,8282396.0,7.4,94.0,4.93844985961914,0.2,82.89756097560976,96.0,11.00794983,2.5,83806.44760038373
Switzerland,2016,8373338.0,7.9,94.0,4.92645978927612,0.2,83.60243902439025,96.0,11.30005455,2.5,82153.07454478886
Switzerland,2017,8451840.0,7.2,95.0,4.9515700340271,0.2,83.55121951219512,96.0,11.48099899,2.5,82254.37692697672
Switzerland,2018,8514329.0,6.4,95.0,4.86325979232788,0.2,83.75365853658538,96.0,11.37997055,2.5,85217.36915122741
Switzerland,2019,8575280.0,5.4,95.0,5.09326410293579,0.2,83.90487804878049,96.0,11.29148102,2.5,84121.93103044144
Chile,2002,15693790.0,18.0,95.0,4.08121013641357,0.2,77.445,97.0,7.26602364,3.2,4479.153372134065
Chile,2003,15859112.0,16.0,96.0,3.96345996856689,0.2,77.387,96.0,7.33330393,3.2,4824.2030975376465
Chile,2004,16017966.0,19.0,94.0,3.53838992118835,0.3,77.616,93.0,6.90115023,3.2,6185.50633517632
Chile,2005,16175311.0,18.0,90.0,3.26283001899719,0.3,78.016,91.0,6.58871555,3.1,7561.830548044597
Chile,2006,16334575.0,18.0,91.0,3.02152991294861,0.3,78.261,94.0,6.03516722,3.1,9418.0627175215
Chile,2007,16495538.0,17.0,92.0,3.21378993988037,0.3,77.826,96.0,6.17537546,3.1,10461.365421313203
Chile,2008,16661462.0,17.0,96.0,3.79242992401123,0.3,78.484,95.0,6.74047899,3.4,10783.171560634057
Chile,2009,16833447.0,16.0,93.0,4.23064994812012,0.3,78.741,94.0,7.20918465,3.5,10182.860471021037
Chile,2010,17004162.0,16.0,93.0,4.16208982467651,0.4,78.501,92.0,6.77489328,3.4,12767.781206538324
Chile,2011,17173573.0,16.0,91.0,4.04518985748291,0.4,79.11,94.0,6.7717886,3.3,14628.57245730367
Chile,2012,17341771.0,16.0,90.0,4.54170417785645,0.4,79.023,90.0,7.0209198,3.1,15406.492943544554
Chile,2013,17509925.0,16.0,90.0,4.52942991256714,0.4,79.339,91.0,7.44478321,3.1,15833.275204799816
Chile,2014,17687108.0,15.0,97.0,4.73094987869263,0.4,79.473,95.0,7.80729866,3.0,14666.34353157121
Chile,2015,17870124.0,17.0,96.0,4.87530994415283,0.5,79.746,96.0,8.30269146,3.1,13569.947800823116
Chile,2016,18083879.0,16.0,93.0,5.34201002120972,0.5,80.079,95.0,8.51866722,3.1,13785.688331751626
Chile,2017,18368577.0,17.0,93.0,5.41966009140015,0.5,80.35,93.0,9.06854153,2.9,15045.527679124321
Chile,2018,18701450.0,18.0,93.0,5.43316984176636,0.6,80.133,95.0,9.15850449,2.7,15795.708463095358
Chile,2019,19039485.0,18.0,95.0,5.61812019348145,0.6,80.326,96.0,9.33272362,2.6,14631.946877922932
Cote d'Ivoire,2001,17245468.0,350.0,71.0,2.44477009773254,6.5,50.81,66.0,6.01772738,20.4,974.7799760329895
Cote d'Ivoire,2002,17683897.0,330.0,71.0,2.81048011779785,6.1,50.886,64.0,5.90390921,21.0,1020.9505304803156
Cote d'Ivoire,2003,18116451.0,309.0,70.0,2.86437010765076,5.8,50.954,61.0,5.47977018,20.6,1173.0639347603858
Cote d'Ivoire,2004,18544903.0,288.0,78.0,2.91176009178162,5.4,51.363,67.0,5.47520828,19.3,1267.7649005891483
Cote d'Ivoire,2005,18970215.0,267.0,84.0,2.91944003105164,5.1,51.824,76.0,5.00643015,18.3,1267.0872215517834
Cote d'Ivoire,2006,19394057.0,249.0,73.0,2.8199999332428,4.7,52.355,77.0,4.76330471,17.6,1303.5650288636912
Cote d'Ivoire,2007,19817700.0,233.0,67.0,3.01613998413086,4.4,52.97,76.0,4.55253553,17.9,1451.232586751858
Cote d'Ivoire,2008,20244449.0,219.0,63.0,3.09853005409241,4.2,53.653,74.0,4.56873417,18.2,1683.3376609068969
Cote d'Ivoire,2009,20677762.0,207.0,67.0,3.1739399433136,3.9,54.394,81.0,4.46970177,16.3,1638.8047655754347
Cote d'Ivoire,2010,21120042.0,196.0,64.0,3.24651002883911,3.7,55.023,78.0,4.41580963,13.6,1654.1778324573813
Cote d'Ivoire,2011,21562914.0,186.0,49.0,2.86576008796692,3.5,55.52,61.0,4.39704227,10.9,1701.7047336377284
Cote d'Ivoire,2012,22010712.0,178.0,74.0,3.4344699382782,3.4,56.158,82.0,4.42740583,10.0,1649.3017390009313
Cote d'Ivoire,2013,22469268.0,170.0,69.0,3.45860004425049,3.2,56.748,75.0,3.71776819,9.9,1903.0543211928227
Cote d'Ivoire,2014,22995555.0,165.0,59.0,3.31416988372803,3.0,57.208,73.0,3.73104811,9.2,2124.019558576814
Cote d'Ivoire,2015,23596741.0,159.0,67.0,3.49415993690491,2.8,57.762,79.0,3.21990895,8.3,1941.5663362781545
Cote d'Ivoire,2016,24213622.0,153.0,73.0,3.97232007980347,2.7,58.06,87.0,3.35172296,6.9,1980.8781420661232
Cote d'Ivoire,2017,24848016.0,148.0,70.0,3.80347990989685,2.5,58.48,83.0,3.30509853,6.0,2076.14799980549
Cote d'Ivoire,2018,25493988.0,142.0,75.0,3.23993992805481,2.4,58.849,84.0,3.11891103,5.2,2275.495950294803
Cote d'Ivoire,2019,26147551.0,137.0,73.0,3.71637988090515,2.2,59.319,81.0,3.29862952,4.7,2238.811004890088
Cameroon,2001,15493253.0,317.0,51.0,2.29733991622925,4.9,53.142,63.0,4.0975132,22.9,706.9842107673512
Cameroon,2003,16354326.0,321.0,61.0,2.82259011268616,4.9,53.883,73.0,4.26826382,19.3,976.5193472985486
Cameroon,2004,16809407.0,318.0,64.0,2.79530000686646,4.9,54.178,73.0,4.01515007,17.6,1119.9809296102449
Cameroon,2005,17275171.0,311.0,68.0,2.65651988983154,4.8,54.362,80.0,4.09544468,15.9,1129.3578996858828
Cameroon,2006,17751333.0,303.0,73.0,2.53991007804871,4.7,54.856,81.0,4.02897263,14.1,1177.9686615434152
Cameroon,2007,18251866.0,292.0,74.0,2.87815999984741,4.6,55.165,82.0,3.95940948,12.6,1311.0030138148268
Cameroon,2008,18777081.0,282.0,80.0,2.49827003479004,4.5,55.655,84.0,3.82291627,11.2,1476.0092146521101
Cameroon,2009,19319274.0,271.0,74.0,2.90790009498596,4.4,56.102,80.0,3.73933601,8.8,1445.8603197729612
Cameroon,2010,19878036.0,260.0,79.0,2.84803009033203,4.3,56.582,84.0,3.75891471,7.1,1383.8137585157317
Cameroon,2011,20448873.0,251.0,76.0,2.65336990356445,4.2,57.133,82.0,4.01686049,5.6,1497.9266673903694
Cameroon,2012,21032684.0,242.0,82.0,2.60306000709534,4.1,57.792,85.0,4.0731349,5.2,1433.7240351290125
Cameroon,2013,21632850.0,235.0,83.0,2.6554799079895,4.0,58.476,89.0,3.78499365,5.2,1559.1391249461428
Cameroon,2014,22299585.0,220.0,78.0,2.58396005630493,3.8,58.935,83.0,3.95117664,5.3,1631.714084261482
Cameroon,2015,23012646.0,212.0,74.0,2.65791988372803,3.7,59.658,78.0,3.74879193,5.4,1399.675331192363
Cameroon,2016,23711630.0,203.0,71.0,2.56234002113342,3.6,60.233,75.0,3.72950816,5.9,1426.0655172285958
Cameroon,2017,24393181.0,194.0,65.0,3.05962991714478,3.4,60.81,74.0,3.49216461,6.6,1479.862349301212
Cameroon,2018,25076747.0,186.0,59.0,3.03096008300781,3.3,61.18,67.0,3.46510625,6.9,1594.0599897031454
Cameroon,2019,25782341.0,179.0,60.0,3.08087992668152,3.1,61.584,67.0,3.59539533,6.7,1538.687946635057
Congo  Dem. Rep.,2010,66391257.0,327.0,66.0,1.5249799489975,1.2,56.417,60.0,3.86035585,34.2,324.82771104128074
Congo  Dem. Rep.,2013,73460021.0,326.0,68.0,2.06221008300781,1.0,57.762,71.0,3.56663251,35.1,444.8643609514532
Congo  Dem. Rep.,2014,76035588.0,325.0,69.0,1.95142996311188,1.0,58.296,73.0,3.97874045,35.1,472.26622704532485
Congo  Dem. Rep.,2015,78656904.0,324.0,65.0,2.17043995857239,0.9,58.49,70.0,3.96921349,35.5,482.0645483336005
Congo  Dem. Rep.,2016,81430977.0,323.0,63.0,2.1186900138855,0.9,59.066,70.0,4.36603069,36.0,456.02793117074464
Congo  Dem. Rep.,2017,84283273.0,322.0,65.0,1.45494997501373,0.9,59.411,71.0,4.15646648,36.4,451.0890983776167
Congo  Rep.,2002,3331158.0,398.0,37.0,3.20831990242004,4.0,55.088,41.0,1.70167685,26.4,910.8697462183706
Congo  Rep.,2003,3424653.0,413.0,50.0,2.8361599445343,3.9,55.948,50.0,1.91852152,26.4,1023.088542061362
Congo  Rep.,2004,3543012.0,423.0,65.0,2.28813004493713,3.7,56.986,67.0,1.92152369,31.7,1314.4113603686437
Congo  Rep.,2005,3672839.0,426.0,54.0,1.6810200214386,3.6,58.126,62.0,1.71774054,34.0,1810.5888153077456
Congo  Rep.,2010,4437884.0,386.0,75.0,5.6867299079895,3.5,61.683,74.0,1.8517288,36.5,2962.762253768702
Congo  Rep.,2012,4713257.0,382.0,80.0,2.73922991752625,3.5,62.317,85.0,1.90971029,32.9,3753.8612074757066
Congo  Rep.,2013,4828066.0,382.0,80.0,5.01387977600098,3.5,62.695,85.0,1.94347048,28.2,3719.6512168128274
Congo  Rep.,2014,4944861.0,381.0,80.0,3.1837100982666,3.5,62.95,90.0,1.97311711,25.3,3622.530292743485
Congo  Rep.,2015,5064386.0,379.0,80.0,3.28257989883423,3.5,63.233,80.0,2.45668483,25.2,2347.818498848585
Congo  Rep.,2016,5186824.0,378.0,67.0,5.23999977111816,3.6,63.577,71.0,2.79067516,26.4,1970.2502488799453
Congo  Rep.,2017,5312340.0,376.0,70.0,4.45052003860474,3.6,63.76,69.0,2.51812744,28.3,2088.500117339639
Congo  Rep.,2018,5441062.0,375.0,75.0,2.99548006057739,3.6,64.053,75.0,1.93649173,29.3,2512.383978716345
Congo  Rep.,2019,5570733.0,373.0,73.0,3.57539010047913,3.7,62.747,79.0,2.08331084,29.9,2288.8081376349483
Colombia,2001,39837875.0,36.0,93.0,3.70867991447449,0.4,71.502,80.0,5.94238234,8.7,2465.285851605895
Colombia,2002,40454050.0,35.0,93.0,4.26812982559204,0.4,71.939,81.0,5.73295689,9.1,2421.587055060868
Colombia,2003,41057687.0,35.0,93.0,4.32513999938965,0.4,72.361,92.0,5.77505875,9.8,2305.0830577285815
Colombia,2004,41648268.0,33.0,92.0,4.07934999465942,0.4,72.695,89.0,5.79892778,10.6,2811.197871413939
Colombia,2005,42220940.0,30.0,94.0,4.02098989486694,0.4,73.081,93.0,6.06709814,11.2,3448.980364863835
Colombia,2006,42772910.0,32.0,95.0,3.91671991348267,0.4,73.468,93.0,6.33551502,11.4,3778.5266598168246
Colombia,2007,43306582.0,31.0,95.0,4.08301019668579,0.4,73.837,94.0,6.49102831,11.0,4760.981210377549
Colombia,2008,43815313.0,32.0,92.0,3.9387800693512,0.4,74.295,92.0,6.84192705,11.3,5527.449952771834
Colombia,2009,44313917.0,32.0,95.0,4.77651977539063,0.4,74.742,92.0,7.31134653,12.1,5244.353266183996
Colombia,2010,44816108.0,32.0,88.0,4.83382987976074,0.4,75.033,88.0,7.07130146,12.9,6394.198705462816
Colombia,2011,45308899.0,33.0,88.0,4.46608018875122,0.4,75.32,85.0,6.78076839,12.3,7392.452360792779
Colombia,2012,45782417.0,33.0,94.0,4.37038993835449,0.4,75.597,91.0,6.74599648,10.7,8101.829091779142
Colombia,2013,46237930.0,32.0,92.0,4.87855005264282,0.4,75.827,91.0,7.01724052,8.9,8264.126895585901
Colombia,2014,46677947.0,31.0,91.0,4.62945985794067,0.5,76.043,90.0,7.18553209,7.5,8164.7144953779725
Colombia,2015,47119728.0,31.0,94.0,4.47038984298706,0.5,76.257,91.0,7.52338552,6.5,6228.4262990412
Colombia,2016,47625955.0,33.0,93.0,4.47721004486084,0.5,76.471,91.0,7.53117037,6.0,5938.4638558587485
Colombia,2017,48351671.0,33.0,93.0,4.53551006317139,0.5,76.646,92.0,7.67864275,5.9,6450.319585481242
Colombia,2018,49276961.0,33.0,95.0,4.44910001754761,0.5,76.748,92.0,7.62541389,6.2,6782.037920331949
Colombia,2019,50187406.0,35.0,95.0,4.5062198638916,0.5,76.752,94.0,7.70943594,7.2,6438.060182904353
Cabo Verde,2002,473231.0,55.0,89.0,7.87682008743286,0.6,70.705,91.0,4.7555151,14.4,1311.214950202488
Cabo Verde,2004,486583.0,80.0,91.0,7.47664022445679,0.6,71.999,93.0,4.37710667,11.3,1900.8890002107428
Cabo Verde,2006,498884.0,70.0,94.0,6.52960014343262,0.6,72.239,96.0,4.48974991,11.4,2220.097291203013
Cabo Verde,2007,504733.0,72.0,95.0,5.40754985809326,0.6,72.835,98.0,4.18900156,12.3,2997.7038642294533
Cabo Verde,2008,510336.0,87.0,96.0,5.51800012588501,0.6,72.508,99.0,3.58312869,13.1,3503.511499274988
Cabo Verde,2009,515638.0,85.0,97.0,5.3089599609375,0.6,73.088,99.0,3.88152456,14.1,3292.4984121542852
Cabo Verde,2010,521212.0,90.0,97.0,5.56728982925415,0.6,73.499,99.0,4.47555733,14.2,3192.392100353822
Cabo Verde,2011,527521.0,95.0,96.0,5.04361009597778,0.6,74.257,90.0,4.30527449,14.1,3537.1398373229786
Cabo Verde,2012,533864.0,104.0,91.0,5.06839513778687,0.6,74.484,94.0,5.13365459,14.3,3262.647057985597
Cabo Verde,2013,539940.0,74.0,91.0,5.00144004821777,0.6,75.059,93.0,5.28994226,15.1,3427.1771723391757
Cabo Verde,2014,546076.0,66.0,93.0,4.96387004852295,0.6,75.24,95.0,5.32722235,16.2,3405.9334474845646
Cabo Verde,2015,552166.0,64.0,92.0,5.26691007614136,0.6,74.62,93.0,4.8200655,16.8,2891.884482499916
Cabo Verde,2016,558394.0,58.0,93.0,5.28879022598267,0.6,75.742,96.0,4.84664345,17.0,2978.199420292928
Cabo Verde,2017,564954.0,58.0,96.0,5.18174982070923,0.6,76.593,96.0,5.27825785,16.2,3132.621798272792
Cabo Verde,2018,571202.0,46.0,99.0,5.36885023117065,0.6,75.733,98.0,5.26637983,15.4,3442.7420030221947
Cabo Verde,2019,577030.0,46.0,98.0,4.73345994949341,0.6,76.004,96.0,4.93621731,14.5,3434.5627449285935
Costa Rica,2001,4053222.0,20.0,82.0,4.83202981948853,0.2,77.545,91.0,6.47410393,4.7,3941.5986434920305
Costa Rica,2002,4122623.0,17.0,94.0,5.15044021606445,0.2,77.983,94.0,6.8690896,5.0,4021.42536130228
Costa Rica,2003,4188610.0,16.0,89.0,5.13373994827271,0.2,78.072,88.0,6.9691925,5.2,4123.506487103902
Costa Rica,2004,4252800.0,21.0,88.0,4.89062976837158,0.2,78.331,90.0,6.63005924,5.0,4376.0804284726055
Costa Rica,2006,4378172.0,14.0,90.0,4.61613988876343,0.2,78.514,89.0,6.93530893,3.9,5188.361792159645
Costa Rica,2007,4440019.0,16.0,90.0,4.6345100402832,0.3,78.462,89.0,6.99642754,3.8,6055.086778915624
Costa Rica,2008,4501921.0,14.0,89.0,4.88697004318237,0.3,78.445,90.0,7.46854544,3.9,6841.911459796845
Costa Rica,2009,4563127.0,12.0,81.0,6.01030015945435,0.3,78.672,86.0,7.86019039,4.3,6737.860245075525
Costa Rica,2010,4622252.0,13.0,83.0,6.56574010848999,0.3,78.67,88.0,8.02937698,4.6,8147.243984810322
Costa Rica,2011,4679926.0,14.0,83.0,6.37988996505737,0.3,79.348,85.0,8.1219759,5.0,9137.455823372467
Costa Rica,2012,4736593.0,13.0,90.0,6.58239984512329,0.3,79.283,91.0,7.78642225,5.0,9971.650902418667
Costa Rica,2013,4791535.0,11.0,91.0,6.68739986419678,0.3,79.403,95.0,7.68229151,4.9,10633.267252752372
Costa Rica,2014,4844288.0,12.0,95.0,6.67952013015747,0.4,78.774,91.0,7.66376114,4.7,10737.678880961173
Costa Rica,2015,4895242.0,11.0,93.0,6.87349987030029,0.4,79.086,92.0,7.59196186,4.1,11529.95452583982
Costa Rica,2016,4945205.0,9.4,93.0,6.89395999908447,0.4,79.459,97.0,7.31724358,3.6,11899.813262490889
Costa Rica,2017,4993842.0,9.6,96.0,7.06980991363525,0.4,79.377,96.0,7.04522943,3.2,12118.133411145807
Costa Rica,2018,5040734.0,10.0,94.0,6.76991987228394,0.4,79.484,94.0,7.29572248,3.2,12383.149973738573
Costa Rica,2019,5084532.0,10.0,95.0,6.79584980010986,0.4,79.427,95.0,7.27393246,3.4,12669.341068679028
Cuba,2001,11139127.0,9.5,96.0,8.3580904006958,0.2,76.421,98.0,6.98209763,2.5,2844.244436749846
Cuba,2002,11170051.0,9.2,98.0,9.57116985321045,0.2,76.612,99.0,7.11481667,2.5,3007.1930736932177
Cuba,2003,11199217.0,8.6,99.0,9.9408597946167,0.2,76.773,72.0,7.10295439,2.5,3205.688397679945
Cuba,2004,11225294.0,8.0,99.0,10.2682304382324,0.2,76.912,88.0,6.83178759,2.5,3403.29616311163
Cuba,2005,11246114.0,7.9,98.0,10.5577802658081,0.2,77.047,89.0,8.75525475,2.5,3791.8730060890366
Cuba,2006,11260630.0,7.8,96.0,9.05716991424561,0.2,77.179,89.0,8.2719059,2.5,4336.873329993608
Cuba,2007,11269887.0,7.8,97.0,11.8682098388672,0.3,77.307,93.0,10.96749115,2.5,4814.854875685121
Cuba,2008,11276609.0,8.4,98.0,14.0590801239014,0.3,77.429,95.0,11.31422806,2.5,4992.824494458363
Cuba,2009,11283185.0,7.3,99.0,13.1248598098755,0.3,77.548,96.0,12.29053974,2.5,5094.437561865863
Cuba,2010,11290417.0,8.5,99.0,12.8373098373413,0.3,77.661,96.0,10.6880827,2.5,5275.532601051224
Cuba,2012,11309290.0,7.5,99.0,1.15516604637378e-05,0.3,77.833,99.0,9.29940987,2.5,6467.337914228037
Cuba,2013,11321579.0,7.7,99.0,1.06716961454367e-05,0.4,77.87,99.0,10.43099499,2.5,6814.243843548678
Cuba,2014,11332026.0,7.4,99.0,9.60746911005117e-06,0.4,77.853,99.0,12.1412344,2.5,7117.526910015914
Cuba,2015,11339894.0,7.1,99.0,8.96333767741453e-06,0.4,77.772,99.0,12.81401348,2.5,7683.757890505854
Cuba,2016,11342012.0,6.9,99.0,9.0131334218313e-06,0.4,77.643,99.0,12.2177515,2.5,8055.889907363879
Cuba,2017,11336405.0,7.2,99.0,8.44410442368826e-06,0.4,77.529,99.0,11.7113266,2.5,8543.360968490451
Cuba,2018,11328244.0,7.2,99.0,8.02498743723845e-06,0.5,77.496,99.0,11.18745422,2.5,8831.907222337371
Cuba,2019,11316697.0,6.5,99.0,9.04697026271606e-06,0.5,77.611,99.0,11.34020519,2.5,9139.415856057647
Cyprus,2001,964830.0,4.8,86.0,5.11552000045776,0.1,76.989,97.0,5.33940458,5.1,14821.447265625
Cyprus,2002,982194.0,2.3,86.0,5.58166980743408,0.1,77.487,98.0,5.61565971,5.7,16093.21484375
Cyprus,2003,1000350.0,4.0,86.0,6.6702299118042,0.1,77.788,98.0,5.63568783,6.1,20252.23828125
