Country;Year;Continent;Least Developed;Life Expectancy;Population;CO2 emissions;Health expenditure;Electric power consumption;Forest area;GDP per capita;Individuals using the Internet;Military expenditure;People practicing open defecation;People using at least basic drinking water services;Obesity among adults;Beer consumption per capita
Belgium;2003;Europe;FALSE;78.12926829;10376133;11.13131453;9.20823288;8311.892679;22.26126156;30932.85251;49.97;1.214988156;0;100.0000012;19.7;6.125
Belgium;2004;Europe;FALSE;78.87804878;10421137;10.94122423;9.36721516;8411.900657;22.33579921;32063.08032;53.86;1.149272139;0;100.0000032;20.1;5.92835
Belgium;2005;Europe;FALSE;78.9804878;10478617;10.55578237;9.26114464;8576.223497;22.41033686;33177.89095;55.82;1.091560058;0;100.0000006;20.5;6.05073
Belgium;2006;Europe;FALSE;79.3804878;10547958;10.30057207;9.16102505;8509.997073;22.4848745;35259.18671;59.72;1.051239186;0;100.0000006;20.8;5.59583
Belgium;2007;Europe;FALSE;79.78292683;10625700;9.843115874;9.16611385;8683.671285;22.55941215;36791.20043;64.44;1.094535301;0;99.99999572;21.1;5.21181
Belgium;2008;Europe;FALSE;79.6804878;10709973;9.984152183;9.63002014;8614.679503;22.6339498;37883.33194;66;1.213898317;0;99.99999802;21.5;5.03741
Belgium;2009;Europe;FALSE;80.03414634;10796493;9.231701273;10.35455036;8521.49674;22.70848745;37749.50954;70;1.160039922;0;100.0000017;21.8;4.9406
Belgium;2010;Europe;FALSE;80.18292683;10895586;9.794792242;10.23324585;7903.955479;22.7830251;39840.0882;75;1.084632861;0;99.99999861;22.2;5.03
Belgium;2011;Europe;FALSE;80.58536585;11038264;8.740505152;10.39208412;8393.949623;22.77926024;40942.37271;81.609996;1.043506795;0;100.0000029;22.5;4.89
Belgium;2012;Europe;FALSE;80.38536585;11106932;8.577525877;10.50650597;8028.798731;22.77549538;42290.76205;80.71999055;1.04175649;0;99.99999711;22.9;4.78
Belgium;2013;Europe;FALSE;80.58780488;11159407;8.655477512;10.56133938;7988.524644;22.77173052;43671.11959;82.1702;1.008959479;0;99.9999974;23.3;4.6
Belgium;2014;Europe;FALSE;81.28780488;11209057;8.041711215;10.59411144;7989.671853;22.76796565;44929.68559;85;0.970959791;0;99.99999728;23.7;4.72
Belgium;2015;Europe;FALSE;80.99268293;11274196;8.437851999;10.43065357;7709.123078;22.76420079;46200.90445;85.05294175;0.909284202;0;99.9999977;24.1;4.6
Benin;2000;Africa;TRUE;55.391;6865946;0.206817822;3.10270309;51.91997361;36.67213551;1757.721011;0.225247851;0.412852302;67.49871343;62.21775574;4.2;0.54424
Benin;2001;Africa;TRUE;55.668;7076728;0.245876343;3.24910021;58.11289515;36.22871586;1836.786562;0.36341789;0.357971127;66.74115385;62.385879;4.4;0.66626
Benin;2002;Africa;TRUE;56.025;7295400;0.298818443;3.04335403;61.46908571;35.7852962;1893.515263;0.702945595;0.622819458;65.95322212;62.56639848;4.6;0.74333
Benin;2003;Africa;TRUE;56.436;7520556;0.324444105;3.0376544;68.26219261;35.34187655;1937.578233;0.951327115;0.647223227;65.11419981;62.76878216;4.8;0.71192
Benin;2004;Africa;TRUE;56.887;7750003;0.341935364;3.0760572;64.62288161;34.8984569;2016.210145;1.182540965;0.67614985;64.27943942;62.96612496;5;0.54301
Benin;2005;Africa;TRUE;57.355;7982223;0.363307326;2.93478322;70.32255342;34.45503725;2053.527482;1.271031439;0.680970685;63.44993965;63.15796463;5.2;0.52085
Benin;2006;Africa;TRUE;57.817;8216893;0.422300744;2.97331023;73.78896831;34.01161759;2137.533893;1.537854346;0.665723324;62.62524887;63.34453519;5.4;0.54146
Benin;2007;Africa;TRUE;58.255;8454790;0.473104595;2.8938241;75.08920951;33.56819794;2261.251548;1.79;0.665;61.80493907;63.52604541;5.6;0.56355
Benin;2008;Africa;TRUE;58.654;8696915;0.46223287;2.69675088;79.71812428;33.12477829;2350.165251;1.85;0.66395898;60.98952147;63.70227689;5.9;0.64038
Benin;2009;Africa;TRUE;59.009;8944713;0.494146663;2.82528329;86.35245946;32.68135864;2353.04098;2.24;0.686;60.17993326;63.87282084;6.1;0.64
Benin;2010;Africa;TRUE;59.318;9199254;0.525042566;2.99710441;87.87313802;32.23793899;2364.378796;3.13;0.678;59.37528178;64.03810265;6.4;0.7
Benin;2011;Africa;TRUE;59.59;9460829;0.491500279;3.09628272;95.44252175;31.79451933;2416.327362;4.148323066;0.679;58.57560055;64.19812277;6.7;0.82
Benin;2012;Africa;TRUE;59.842;9729254;0.456355652;3.41449857;91.53531895;31.35109968;2498.495773;4.5;0.702056158;57.78092365;64.35288158;7;0.94
Benin;2013;Africa;TRUE;60.092;10004594;0.467785082;2.85861206;93.12121978;30.90768003;2669.68822;4.9;0.687239683;56.99214409;64.50201104;7.3;0.92
Benin;2014;Africa;TRUE;60.345;10286839;0.50452817;2.66743827;96.7555505;30.46426038;2833.412753;6;0.700924949;56.20629605;64.64679742;7.6;1.04
Benin;2015;Africa;TRUE;60.608;10575962;0.520992816;2.90741682;100.2251518;30.02084072;2886.829137;11.25498791;0.798484705;55.42433382;64.7868223;7.9;1.03
Bolivia;2000;South America;FALSE;62.452;8418270;0.975259762;4.39554119;418.1872835;50.8643866;3433.710745;1.442763585;2.062971201;33.19122416;79.98631039;11.8;1.6748
Bolivia;2001;South America;FALSE;63.054;8580244;0.938201757;4.82522202;415.8811727;50.6783458;3502.793542;2.120462534;2.264906498;31.91312964;80.77731881;12.2;1.54485
Bolivia;2002;South America;FALSE;63.64;8742822;0.949350243;4.89645052;416.6548177;50.49230499;3578.010881;3.117192947;2.029451875;30.66237324;81.54188419;12.6;1.57753
Bolivia;2003;South America;FALSE;64.21;8905820;1.019557988;5.19709635;429.9527086;50.30626419;3678.963876;3.508596401;2.145792545;29.42432434;82.2924509;13;1.69126
Bolivia;2004;South America;FALSE;64.766;9069044;1.046416775;4.86315727;437.242163;50.12022339;3864.549149;4.439924601;1.924982155;28.19422527;83.03298988;13.4;1.99114
Bolivia;2005;South America;FALSE;65.312;9232301;1.088569382;5.07408142;447.1254081;49.93418259;4088.364241;5.227583957;1.772543032;26.97290818;83.76284924;13.8;2.13138
Bolivia;2006;South America;FALSE;65.853;9395449;1.195259486;4.6608758;476.5875809;49.74814179;4339.990861;6.200671255;1.567656118;25.75898878;84.48315277;14.2;2.34478
Bolivia;2007;South America;FALSE;66.395;9558438;1.26380481;4.6968894;506.9475658;49.56210099;4581.253662;10.49924432;1.686580784;24.55371554;85.1929341;14.6;2.54528
Bolivia;2008;South America;FALSE;66.937;9721457;1.348563251;4.60677242;538.6863418;49.37606019;4873.089266;12.5;1.96227205;23.35574551;85.89324953;15;2.78687
Bolivia;2009;South America;FALSE;67.476;9884790;1.416317393;5.17444515;527.8015425;49.19001939;4985.203837;16.8;1.994105729;22.1662899;86.58319782;15.5;2.94352
Bolivia;2010;South America;FALSE;68.007;10048597;1.509663496;5.20230532;546.597348;49.00397858;5167.676741;22.4;1.666248801;20.98484884;87.26318343;15.9;2.63
Bolivia;2011;South America;FALSE;68.521;10212951;1.626366425;5.17306805;596.5011832;48.80850365;5460.257058;30;1.684120002;19.81096601;87.93356681;16.3;2.52
Bolivia;2012;South America;FALSE;69.01;10377677;1.678603032;5.2539444;629.0052699;48.61302871;5921.648907;35.34;1.845594675;18.64497617;88.59412659;16.8;2.44
Bolivia;2013;South America;FALSE;69.468;10542375;1.777588045;5.57465124;654.4817304;48.41755377;6624.805923;36.99;1.840906756;17.50734346;89.23058742;17.3;2.38
Bolivia;2014;South America;FALSE;69.891;10706517;1.90631555;5.89613628;695.9532363;48.22207883;7056.828365;34.6;1.89684061;16.38894504;89.85011389;17.7;2.4
Bolivia;2015;South America;FALSE;70.277;10869732;1.909890716;6.55064964;742.5383997;48.0266039;7133.873145;37.49;1.743839017;15.27655332;90.46214101;18.2;2.36
Botswana;2000;Africa;FALSE;50.629;1643333;2.452333155;5.82726383;1073.739645;31.09187797;8452.352765;2.902666622;3.191242951;21.71463523;75.19896513;10.9;2.30919
Botswana;2001;Africa;FALSE;50.281;1674674;2.310897524;6.15671635;1155.578328;30.88313659;8502.284578;3.430886787;3.831223033;21.05213451;75.54351833;11.2;2.70781
Botswana;2002;Africa;FALSE;50.232;1704637;2.36413982;6.42154074;1225.313106;30.67439521;8997.897967;3.385922351;4.11020649;20.52247697;75.75011146;11.6;2.6215
Botswana;2003;Africa;FALSE;50.518;1734387;2.260164586;6.1761694;1274.758204;30.46565384;9435.260581;3.345190174;4.007366589;20.01521091;75.93520413;11.9;2.50532
Botswana;2004;Africa;FALSE;51.15;1765533;2.248612758;5.79530382;1362.441024;30.25691246;9775.154595;3.304889253;3.505874041;19.51171614;76.11861487;12.2;2.47809
Botswana;2005;Africa;FALSE;52.13;1799077;2.378997792;5.02535105;1480.006321;30.04817109;10344.53343;3.262554036;2.858004185;19.01308844;76.29914683;12.5;2.58297
Botswana;2006;Africa;FALSE;53.435;1835911;2.22777692;4.77373314;1464.639924;29.83942971;11323.78141;4.289932975;2.695121374;18.51821018;77.40119239;12.8;2.65414
Botswana;2007;Africa;FALSE;54.983;1875458;2.303437439;5.33311653;1494.08114;29.63068833;12326.85119;5.28;2.801455193;17.64620884;78.88605385;13.1;2.64552
Botswana;2008;Africa;FALSE;56.679;1915636;2.291667032;5.7820034;1535.091695;29.42194696;13067.94811;6.25;3.036968238;16.7909858;80.32351749;13.4;2.17467
Botswana;2009;Africa;FALSE;58.447;1953495;2.144873704;6.5250082;1542.56863;29.21320558;11909.92073;6.15;3.215590561;15.95621036;81.71011454;13.7;2.28086
Botswana;2010;Africa;FALSE;60.211;1987106;1.695933627;6.19402504;1739.958382;29.00446421;12863.90135;6;2.726858683;15.13988449;83.04816923;14.1;2.48
Botswana;2011;Africa;FALSE;61.91;2015406;1.925170469;5.77690315;1561.064181;28.79572283;13729.85927;9;2.366646334;14.3431417;84.33697326;14.4;2.39
Botswana;2012;Africa;FALSE;63.511;2039551;1.67193666;6.14145994;1503.419162;28.58698146;13091.98012;16;2.266761131;13.74245092;85.42283413;14.7;2.39
Botswana;2013;Africa;FALSE;64.976;2062551;2.627813846;6.22438812;1756.268904;28.37824008;14168.08218;30;2.056395513;13.18191665;86.45559051;15;2.79
Botswana;2014;Africa;FALSE;66.265;2088619;3.346708888;5.59793139;2126.492872;28.1694987;15702.87275;36.74474744;2.130855509;12.63060457;87.46342477;15.4;3.15
Botswana;2015;Africa;FALSE;67.338;2120716;3.277194971;5.72629929;1815.553722;27.96075733;14639.55843;37.31205037;2.660266574;12.08874163;88.44628953;15.8;3.33
Brazil;2000;South America;FALSE;70.116;174790339;1.794549984;8.33459282;1832.378306;65.9343586;9050.494048;2.870685159;1.730726147;8.910025809;93.47152821;13.5;3.3405
Brazil;2001;South America;FALSE;70.462;177196051;1.802410371;8.54960632;1897.353148;65.4616709;9255.634759;4.528494869;1.951882445;8.367749547;93.8143374;14;3.35201
Brazil;2002;South America;FALSE;70.813;179537523;1.769880772;8.69685745;1747.939631;64.98898319;9560.575067;9.149425086;1.895771199;7.845655495;94.14248522;14.5;3.31994
Brazil;2003;South America;FALSE;71.17;181809244;1.709539024;8.18899918;1806.669684;64.51629549;9737.27738;13.2075861;1.503477636;7.334105828;94.46352265;15;3.17642
Brazil;2004;South America;FALSE;71.531;184006479;1.785371856;8.12491989;1882.264028;64.04360779;10448.31334;19.07367227;1.461268409;6.83318915;94.77735867;15.5;3.21237
Brazil;2005;South America;FALSE;71.896;186127108;1.782061764;8.03540993;1956.159381;63.57092009;10994.30767;21.02274725;1.524013393;6.342684651;95.08413702;16;3.34119
Brazil;2006;South America;FALSE;72.26;188167353;1.783625001;8.24952602;2015.799869;63.09823238;11654.82481;28.17838018;1.481084895;5.862148476;95.38418309;16.6;3.53035
Brazil;2007;South America;FALSE;72.618;190130445;1.854305856;8.20183945;2072.36268;62.62554468;12565.2614;30.88;1.4662921;5.391408152;95.67762486;17.1;3.60194
Brazil;2008;South America;FALSE;72.966;192030362;1.945681928;8.01129246;2167.606561;62.15285698;13325.47284;33.83;1.441924093;4.930287589;95.96456826;17.7;3.60782
Brazil;2009;South America;FALSE;73.3;193886505;1.805179788;8.39480209;2229.845299;61.68016927;13265.78507;39.22;1.538625697;4.478986499;96.24479886;18.2;3.91305
Brazil;2010;South America;FALSE;73.619;195713637;2.03322568;7.94515991;2197.125581;61.20748157;14301.12268;40.65;1.539406981;4.03690021;96.51879691;18.8;4.2
Brazil;2011;South America;FALSE;73.921;197514541;2.117869375;7.78819466;2374.116628;61.02332816;15040.06109;45.69;1.411851159;3.602450642;96.78798047;19.4;4.21
Brazil;2012;South America;FALSE;74.209;199287292;2.279272333;7.73637724;2430.80331;60.83917474;15046.29018;48.56;1.378656465;3.17713097;97.05098;19.9;4.3
Brazil;2013;South America;FALSE;74.483;201035904;2.421656961;7.97659969;2501.474103;60.65502133;15588.72613;51.04;1.329446084;2.761021379;97.30767638;20.5;4.1
Brazil;2014;South America;FALSE;74.745;202763744;2.523232137;8.39644623;2568.829695;60.47086792;15718.56495;54.55100188;1.330244423;2.353523133;97.55858195;21.1;4.27
Brazil;2015;South America;FALSE;74.994;204471759;2.373628508;8.90929508;2619.960499;60.28671451;14744.11363;58.32795173;1.365517154;1.954703743;97.80356759;21.7;4.1
Brunei Darussalam;2000;Asia;FALSE;72.809;333166;14.16711189;2.5512445;7375.526495;75.33206831;66363.6504;8.996284534;4.06920549;2.534;99.90000165;6.4;0.19
Brunei Darussalam;2001;Asia;FALSE;73.076;340037;13.85143381;2.54995036;7545.787986;75.00948767;68312.04123;12.91776908;3.886397608;2.54004;99.90000165;6.8;0.2
Brunei Darussalam;2002;Asia;FALSE;73.332;346777;13.32268255;2.53798175;7181.571417;74.68690702;70662.41315;15.32987986;3.870782758;2.59919;99.90000165;7.3;0.09
Brunei Darussalam;2003;Asia;FALSE;73.575;353295;15.62433655;2.60610533;7373.614744;74.36432638;72781.51242;19.59500322;3.711419618;2.59954;99.90000165;7.7;0.09
Brunei Darussalam;2004;Asia;FALSE;73.801;359434;14.18897462;2.5552268;8550.927695;74.04174573;73829.28067;29.71560414;2.532730088;2.59976;99.90000165;8.2;0.08
Brunei Darussalam;2005;Asia;FALSE;74.006;365112;13.66703853;2.23678851;8596.849491;73.71916509;75250.76151;36.46639195;2.349427638;2.59978;99.90000385;8.7;0.08863
Brunei Darussalam;2006;Asia;FALSE;74.189;370262;20.30994264;1.91712439;8463.156511;73.39658444;79857.70173;42.18634916;2.303963195;2.59987;99.90000604;9.1;0.49696
Brunei Darussalam;2007;Asia;FALSE;74.351;374967;19.04167531;1.96159506;8431.867164;73.0740038;81111.9517;44.68;2.380152244;2.6;99.49335401;9.6;0.76807
Brunei Darussalam;2008;Asia;FALSE;74.494;379418;20.847719;1.87878013;8614.091373;72.75142315;80113.13536;46;2.261792369;2.6;99.49550998;10.1;0.59864
Brunei Darussalam;2009;Asia;FALSE;74.623;383902;20.50002315;2.38892317;8589.471243;72.4288425;78278.83177;49;2.941072032;2.6;99.49764798;10.7;0.18793
Brunei Darussalam;2010;Asia;FALSE;74.74;388634;18.44923521;2.27826118;8840.797912;72.10626186;80288.8249;53;2.850487901;2.6;99.49976796;11.2;0.19
Brunei Darussalam;2011;Asia;FALSE;74.852;393687;18.61885184;1.86409724;8810.345981;72.10626186;83935.22572;56;2.24224142;2.6;99.50186192;11.7;0.84
Brunei Darussalam;2012;Asia;FALSE;74.962;398997;18.29587739;1.85097218;8783.627603;72.10626186;88245.95835;60.27306504;2.159034489;2.6;99.50393221;12.3;0.87
Brunei Darussalam;2013;Asia;FALSE;75.075;404414;17.82826519;1.898314;9240.670982;72.10626186;83788.51089;64.5;2.277507595;2.6;99.50597825;12.9;0.67
Brunei Darussalam;2014;Asia;FALSE;75.193;409778;17.27764771;1.91436803;9873.545426;72.10626186;81371.23087;68.77;3.086860958;2.6;99.50799572;13.5;0.66
Brunei Darussalam;2015;Asia;FALSE;75.318;414914;15.42488346;2.38708901;10290.93802;72.10626186;62540.62522;71.2;3.279290461;2.6;99.50997616;14.1;0.66
Bulgaria;2000;Europe;FALSE;71.66341463;8170172;5.3144536;5.82971001;3613.367267;30.50709572;6421.959135;5.370923469;2.671170465;0;99.8594037;20;3.49873
Bulgaria;2001;Europe;FALSE;71.76829268;8009142;5.767159578;6.85958767;3673.606871;30.83431257;6958.978417;7.612297749;2.884461387;0;99.81006749;20.3;3.50818
Bulgaria;2002;Europe;FALSE;71.86585366;7837161;5.56323884;7.0809865;3859.090025;31.68566176;7786.448422;9.08;2.80125965;0;99.7614857;20.7;3.51824
Bulgaria;2003;Europe;FALSE;72.06585366;7775327;6.164371004;7.19987392;3853.819004;32.02721339;8416.983667;12.04;2.712020749;0;99.71365974;21.1;3.52883
Bulgaria;2004;Europe;FALSE;72.56341463;7716860;6.125548534;6.89090872;3997.902596;32.3630011;9201.504128;18.13;2.391993484;0;99.66658227;21.5;3.54056
Bulgaria;2005;Europe;FALSE;72.56097561;7658972;6.265854174;6.89011431;3971.822736;32.73195876;10291.43777;19.97;2.252898222;0;99.62024894;22;3.55422
Bulgaria;2006;Europe;FALSE;72.61219512;7601022;6.439923574;6.52544594;4165.180392;33.0682132;11408.11806;27.09;2.096991297;0;99.57463754;22.4;3.96199
Bulgaria;2007;Europe;FALSE;72.66341463;7545338;6.971191811;6.16035938;4366.912765;33.40760519;12811.35877;33.64;2.229611261;0;99.52976184;22.9;4.40923
Bulgaria;2008;Europe;FALSE;72.96341463;7492561;6.678624427;6.28771019;4523.322878;33.74090784;14335.7146;39.67;2.133524802;0;99.48559306;23.3;4.40436
Bulgaria;2009;Europe;FALSE;73.41219512;7444443;5.764030949;6.59577608;4674.503151;34.0899042;14181.15468;45;1.739511524;0;99.44213768;23.8;4.01937
Bulgaria;2010;Europe;FALSE;73.51219512;7395599;6.049544016;7.13800573;4483.747139;34.42336035;14956.48718;46.23;1.652468225;0;99.39938391;24.3;4
Bulgaria;2011;Europe;FALSE;74.16341463;7348328;6.755278124;7.13881254;4560.414917;34.60022108;15747.08538;47.97999305;1.320717319;0;99.35731687;24.8;4.08
Bulgaria;2012;Europe;FALSE;74.31463415;7305888;6.16215311;7.57609081;4863.691441;34.7770818;16327.87261;51.89998767;1.33635532;0;99.31597636;25.3;4.28
Bulgaria;2013;Europe;FALSE;74.86097561;7265115;5.458963808;7.16768599;4761.912583;34.95394252;16647.0064;53.0615;1.459340112;0;99.27537223;25.8;4.24
Bulgaria;2014;Europe;FALSE;74.46585366;7223938;5.820924714;7.70713234;4639.706323;35.13080324;17616.91318;55.49;1.313704521;0;99.23548448;26.4;4.04
Bulgaria;2015;Europe;FALSE;74.61463415;7177991;6.207865317;7.41093588;4708.927458;35.30766396;18391.92747;56.65625161;1.248848117;0;99.19632731;26.9;4.22
Cambodia;2000;Asia;TRUE;58.432;12155241;0.161247317;6.54149628;30.20242185;61.07523227;1074.188351;0.04702264;2.20981321;86.7991741;52.61694034;1.3;0.34305
Cambodia;2001;Asia;TRUE;59.335;12405411;0.173311469;7.01192331;32.74307766;60.96659302;1163.935071;0.076956056;1.774810532;83.40668223;54.22833978;1.4;0.36556
Cambodia;2002;Asia;TRUE;60.283;12637719;0.174873333;7.23566914;36.5163234;60.85795377;1236.684802;0.226983238;1.519617406;80.01815406;55.83831575;1.4;0.48531
Cambodia;2003;Asia;TRUE;61.241;12856171;0.185125113;6.95020199;50.32553739;60.74931453;1345.108021;0.260570198;1.447518851;76.63360307;57.44687647;1.5;0.53671
Cambodia;2004;Asia;TRUE;62.186;13066475;0.182145538;7.09425974;51.49278117;60.64067528;1499.511931;0.300436644;1.296742212;73.25247817;59.05430471;1.6;0.58043
Cambodia;2005;Asia;TRUE;63.088;13273355;0.200401487;6.85401773;55.71510296;60.53203603;1724.152771;0.317321781;1.127579071;69.8748242;60.294322;1.7;0.77292
Cambodia;2006;Asia;TRUE;63.927;13477705;0.219621964;6.11896086;66.75026774;60.42339678;1938.942114;0.46835672;1.043100079;66.5012093;61.22719385;1.8;0.83633
Cambodia;2007;Asia;TRUE;64.697;13679953;0.267544785;4.90268278;80.72590994;60.31475753;2162.262704;0.49;0.914612028;63.13114012;62.12338724;1.9;0.93533
Cambodia;2008;Asia;TRUE;65.394;13883835;0.292426404;6.60109377;100.5851409;60.20611829;2316.671001;0.51;0.798217508;59.74698092;62.9930786;2.1;0.98366
Cambodia;2009;Asia;TRUE;66.014;14093605;0.337032292;7.58330584;114.5936984;60.09747904;2298.808614;0.53;1.313127999;56.27551765;63.87999387;2.2;1.04711
Cambodia;2010;Asia;TRUE;66.56;14312205;0.35913403;6.91169882;127.9303627;59.98883979;2427.510581;1.26;1.493096881;52.81401884;64.73036087;2.4;1.75
Cambodia;2011;Asia;TRUE;67.043;14541421;0.368602225;7.50353193;144.2824498;58.01466123;2611.306349;3.1;1.497788708;49.36273265;65.54445489;2.5;1.99
Cambodia;2012;Asia;TRUE;67.48;14780454;0.383614744;7.26115417;165.1145373;56.04048266;2868.737515;4.94;1.547041585;45.92192384;66.32257759;2.7;2.09
Cambodia;2013;Asia;TRUE;67.888;15026330;0.381996121;7.10386801;207.2331472;54.0663041;3045.590961;6;1.596573701;42.49223279;67.06475682;2.9;2.38
Cambodia;2014;Asia;TRUE;68.273;15274506;0.455006519;6.70157766;221.544449;52.09212554;3185.336272;14;1.663069547;39.07311324;67.77182986;3.1;2.64
Cambodia;2015;Asia;TRUE;68.637;15521435;0.543119905;6.19431591;271.3672049;50.11794697;3388.737638;18;1.801622621;35.66522949;68.44384896;3.3;2.93
Cameroon;2000;Africa;FALSE;50.993;15513944;0.335826918;4.29762173;177.4016618;45.68866747;2026.520495;0.252120078;1.324748865;8.009371417;57.6186875;4.9;2.14473
Cameroon;2001;Africa;FALSE;51.222;15928910;0.323939303;4.0975132;175.2616872;45.54121766;2105.466499;0.277051322;1.290360035;7.877838426;58.09230279;5.1;2.3545
